142.9630	7.2672e-05
143.2593	7.2776e-05
143.5556	7.2879e-05
143.8519	7.2982e-05
144.1481	7.3084e-05
144.4444	7.3186e-05
144.7407	7.3288e-05
145.0370	7.3389e-05
145.3333	7.3490e-05
145.6296	7.3590e-05
145.9259	7.3690e-05
146.2222	7.3790e-05
146.5185	7.3890e-05
146.8148	7.3989e-05
147.1111	7.4087e-05
147.4074	7.4185e-05
147.7037	7.4283e-05
148.0000	7.4381e-05
148.2963	7.4478e-05
148.5926	7.4575e-05
148.8889	7.4671e-05
149.1852	7.4767e-05
149.4815	7.4863e-05
149.7778	7.4958e-05
150.0741	7.5053e-05
150.3704	7.5147e-05
150.6667	7.5241e-05
150.9630	7.5335e-05
151.2593	7.5428e-05
151.5556	7.5521e-05
151.8519	7.5613e-05
152.1481	7.5706e-05
152.4444	7.5797e-05
152.7407	7.5889e-05
153.0370	7.5980e-05
153.3333	7.6071e-05
153.6296	7.6161e-05
153.9259	7.6251e-05
154.2222	7.6340e-05
154.5185	7.6429e-05
154.8148	7.6518e-05
155.1111	7.6606e-05
155.4074	7.6694e-05
155.7037	7.6782e-05
156.0000	7.6869e-05
156.2963	7.6956e-05
156.5926	7.7043e-05
156.8889	7.7129e-05
157.1852	7.7214e-05
157.4815	7.7300e-05
157.7778	7.7385e-05
158.0741	7.7469e-05
158.3704	7.7553e-05
158.6667	7.7637e-05
158.9630	7.7721e-05
159.2593	7.7804e-05
159.5556	7.7886e-05
159.8519	7.7969e-05
160.1481	7.8051e-05
160.4444	7.8132e-05
160.7407	7.8213e-05
161.0370	7.8294e-05
161.3333	7.8374e-05
161.6296	7.8454e-05
161.9259	7.8534e-05
162.2222	7.8613e-05
162.5185	7.8692e-05
162.8148	7.8771e-05
163.1111	7.8849e-05
163.4074	7.8926e-05
163.7037	7.9004e-05
164.0000	7.9081e-05
164.2963	7.9157e-05
164.5926	7.9234e-05
164.8889	7.9309e-05
165.1852	7.9385e-05
165.4815	7.9460e-05
165.7778	7.9535e-05
166.0741	7.9609e-05
166.3704	7.9683e-05
166.6667	7.9756e-05
166.9630	7.9830e-05
167.2593	7.9902e-05
167.5556	7.9975e-05
167.8519	8.0047e-05
168.1481	8.0119e-05
168.4444	8.0190e-05
168.7407	8.0261e-05
169.0370	8.0331e-05
169.3333	8.0401e-05
169.6296	8.0471e-05
169.9259	8.0540e-05
170.2222	8.0609e-05
170.5185	8.0678e-05
170.8148	8.0746e-05
171.1111	8.0814e-05
171.4074	8.0882e-05
171.7037	8.0949e-05
172.0000	8.1015e-05
172.2963	8.1082e-05
172.5926	8.1148e-05
172.8889	8.1213e-05
173.1852	8.1279e-05
173.4815	8.1343e-05
173.7778	8.1408e-05
174.0741	8.1472e-05
174.3704	8.1536e-05
174.6667	8.1599e-05
174.9630	8.1662e-05
175.2593	8.1724e-05
175.5556	8.1787e-05
175.8519	8.1848e-05
176.1481	8.1910e-05
176.4444	8.1971e-05
176.7407	8.2031e-05
177.0370	8.2092e-05
177.3333	8.2152e-05
177.6296	8.2211e-05
177.9259	8.2270e-05
178.2222	8.2329e-05
178.5185	8.2387e-05
178.8148	8.2445e-05
179.1111	8.2503e-05
179.4074	8.2560e-05
179.7037	8.2617e-05
180.0000	8.2673e-05
180.2963	8.2729e-05
180.5926	8.2785e-05
180.8889	8.2840e-05
181.1852	8.2895e-05
181.4815	8.2950e-05
181.7778	8.3004e-05
182.0741	8.3058e-05
